X,Y
0.00000,12548.098
0.13342,13051.334
0.26684,16759.057
0.40027,23532.611
0.53369,25585.518
0.66711,24805.613
0.80053,23749.037
0.93395,21302.090
1.06737,19655.100
1.20080,17060.234
1.33422,17293.029
1.46764,16263.306
1.60106,15742.160
1.73448,17021.154
1.86791,18530.416
2.00133,18646.473
2.13475,19774.846
2.26817,18229.461
2.40159,17411.311
2.53502,16501.658
2.66844,15397.387
2.80186,14551.577
2.93528,14490.529
3.06870,14877.532
3.20212,13831.483
3.33555,14561.859
3.46897,14932.406
3.60239,14106.736
