X,Y
0.00000,37811.492
0.13342,36541.527
0.26684,37117.922
0.40027,36888.965
0.53369,37937.516
0.66711,38196.535
0.80053,37030.008
0.93395,37068.270
1.06737,37346.414
1.20080,38889.094
1.33422,38644.805
1.46764,38506.266
1.60106,38730.113
1.73448,37805.113
1.86791,37719.672
2.00133,37759.602
2.13475,38749.777
2.26817,37530.820
2.40159,37656.328
2.53502,38966.469
2.66844,38499.484
2.80186,40254.723
2.93528,43702.293
3.06870,50502.867
3.20212,65483.562
3.33555,68133.133
3.46897,52028.980
3.60239,43142.289
