X,Y
0.00000,13078.114
0.13342,13743.378
0.26684,15579.430
0.40027,23154.244
0.53369,29285.232
0.66711,31546.408
0.80053,25273.812
0.93395,20013.658
1.06737,17209.098
1.20080,17610.533
1.33422,18014.570
1.46764,17830.941
1.60106,17127.609
1.73448,17089.361
1.86791,17540.637
2.00133,16698.883
2.13475,17547.133
2.26817,17707.320
2.40159,17006.695
2.53502,16544.637
2.66844,15611.050
2.80186,16891.170
2.93528,16883.094
3.06870,17925.492
3.20212,18210.039
3.33555,18828.146
3.46897,18231.529
3.60239,17409.012
3.73581,15078.851
3.86923,14541.090
4.00266,14102.814
4.13608,13071.893
