0.0000	11326.1201
0.1334	11631.2383
0.2668	11642.2246
0.4003	11645.6084
0.5337	11094.6191
0.6671	11401.9834
0.8005	11717.4121
0.9340	11797.2832
1.0674	12020.2129
1.2008	12572.7588
1.3342	13229.4150
1.4676	14302.9678
1.6011	13795.4980
1.7345	13613.8936
1.8679	13455.1943
2.0013	13090.0195
2.1347	12866.9502
2.2682	12676.4707
2.4016	12608.8105
2.5350	12552.5176
2.6684	12516.4004
2.8019	13063.7510
2.9353	12368.2559
3.0687	12099.5518
3.2021	12444.9922
3.3355	12334.3350
3.4690	12203.5322
3.6024	12946.7676
3.7358	13539.1729
3.8692	15308.7061
4.0027	19615.6680
4.1361	19770.5371
4.2695	15220.6631
4.4029	12113.8506
4.5363	11085.1143
4.6698	10361.6895
4.8032	10102.2793
4.9366	10260.2578
