0.0000	13294.0361
0.1334	13223.1094
0.2668	13278.9727
0.4003	13113.1338
0.5337	13164.3877
0.6671	13243.6240
0.8005	14146.5986
0.9340	15122.0693
1.0674	16176.8408
1.2008	16994.9941
1.3342	17630.9766
1.4676	16962.5566
1.6011	17309.5859
1.7345	17856.7969
1.8679	16155.1221
2.0013	14758.6426
2.1347	14957.0439
2.2682	15751.2783
2.4016	15694.4258
2.5350	15186.9844
2.6684	14476.8955
2.8019	14545.2803
2.9353	16433.3027
3.0687	17324.3496
3.2021	17522.9785
3.3355	15928.1436
3.4690	14135.6338
3.6024	12382.6240
3.7358	11623.6064
