0.0000	29372.4004
0.1334	27919.1094
0.2668	31386.5469
0.4003	39452.7617
0.5337	59281.7070
0.6671	86180.2266
0.8005	95067.7344
0.9340	74947.4062
1.0674	47847.6172
1.2008	36941.9609
1.3342	32340.8496
1.4676	29949.4746
1.6011	28177.2402
1.7345	26396.2227
1.8679	26277.7852
2.0013	25898.2227
2.1347	26213.5254
2.2682	25686.9766
2.4016	26056.8906
2.5350	26664.7930
2.6684	27139.2676
2.8019	27288.2695
2.9353	27570.7012
3.0687	27000.3770
3.2021	27574.8320
3.3355	27815.4121
3.4690	26905.6914
3.6024	26170.7832
3.7358	25314.9941
3.8692	25102.6719
4.0027	26940.7715
