X,Y
0.00000,35965.547
0.13342,34815.781
0.26684,34799.090
0.40027,34123.016
0.53369,35167.082
0.66711,36372.168
0.80053,36600.574
0.93395,34810.543
1.06737,36106.055
1.20080,35848.109
1.33422,35465.051
1.46764,35901.543
1.60106,35347.785
1.73448,36443.629
1.86791,35851.926
2.00133,35519.539
2.13475,34694.066
2.26817,36080.352
2.40159,35752.746
2.53502,35565.883
2.66844,34985.023
2.80186,34141.082
2.93528,35622.652
3.06870,37072.586
3.20212,36693.086
3.33555,36141.246
3.46897,36063.016
3.60239,36135.859
3.73581,37270.195
3.86923,37209.117
4.00266,38563.855
4.13608,37296.496
4.26950,37763.770
4.40292,37569.852
4.53634,38232.211
4.66976,38256.484
4.80319,37941.113
4.93661,39042.465
5.07003,41695.855
5.20345,51869.105
5.33687,70408.555
5.47030,95147.891
5.60372,89674.352
5.73714,60936.449
5.87056,44239.062
6.00398,40135.457
