X,Y
0.00000,40132.188
0.13342,36821.895
0.26684,40355.887
0.40027,38970.848
0.53369,40499.688
0.66711,39741.230
0.80053,40402.461
0.93395,37681.918
1.06737,40016.211
1.20080,39848.055
1.33422,40408.801
1.46764,40100.496
1.60106,39970.406
1.73448,39378.617
1.86791,39990.633
2.00133,40582.070
2.13475,38758.262
2.26817,38767.613
2.40159,38516.617
2.53502,39755.863
2.66844,40189.309
2.80186,45688.832
2.93528,57938.355
3.06870,76328.555
3.20212,76009.688
3.33555,57078.660
3.46897,45745.258
3.60239,41145.266
3.73581,40433.078
