X,Y
0.00000,31796.033
0.13342,32906.191
0.26684,33379.859
0.40027,32024.799
0.53369,32478.531
0.66711,36310.914
0.80053,34087.180
0.93395,33787.098
1.06737,32963.859
1.20080,34386.039
1.33422,34410.680
1.46764,33774.250
1.60106,34597.633
1.73448,34028.438
1.86791,33236.801
2.00133,34707.941
2.13475,34541.609
2.26817,34073.145
2.40159,33184.086
2.53502,34567.914
2.66844,32991.727
2.80186,34260.984
2.93528,38136.402
3.06870,45796.609
3.20212,62952.457
3.33555,103793.789
3.46897,143368.984
3.60239,128399.086
3.73581,78235.141
3.86923,52709.094
4.00266,43457.211
4.13608,37966.344
