X,Y
0.00000,39803.238
0.13342,38911.137
0.26684,40086.242
0.40027,39704.340
0.53369,40051.047
0.66711,41556.344
0.80053,39005.301
0.93395,38750.293
1.06737,40352.062
1.20080,40256.250
1.33422,40977.582
1.46764,40052.285
1.60106,40243.848
1.73448,39398.734
1.86791,40401.848
2.00133,40318.934
2.13475,39892.293
2.26817,40187.238
2.40159,40789.984
2.53502,40796.145
2.66844,41214.027
2.80186,41706.289
2.93528,43294.535
3.06870,47548.934
3.20212,59979.637
3.33555,81794.633
3.46897,95422.219
3.60239,82171.992
3.73581,62899.656
3.86923,52885.535
4.00266,47316.945
