X,Y
0.00000,13489.829
0.13342,13881.399
0.26684,15649.977
0.40027,21663.131
0.53369,32923.047
0.66711,44006.688
0.80053,41109.242
0.93395,34752.570
1.06737,30956.740
1.20080,27926.051
1.33422,24570.666
1.46764,22015.166
1.60106,20866.041
1.73448,20027.021
1.86791,19493.246
2.00133,18137.957
2.13475,16997.949
2.26817,16876.191
2.40159,16835.254
2.53502,16495.424
2.66844,17984.488
2.80186,18095.895
2.93528,19139.801
3.06870,20757.975
3.20212,22243.619
3.33555,20580.311
3.46897,18140.117
3.60239,17200.895
3.73581,15190.391
3.86923,14835.307
4.00266,14384.029
