X,Y
0.00000,36764.574
0.13342,37503.641
0.26684,39642.988
0.40027,39431.773
0.53369,38398.754
0.66711,37353.836
0.80053,39513.754
0.93395,38244.277
1.06737,37956.582
1.20080,37681.953
1.33422,36477.207
1.46764,38162.492
1.60106,37618.633
1.73448,38079.465
1.86791,38462.723
2.00133,38616.824
2.13475,39984.020
2.26817,40730.859
2.40159,38582.398
2.53502,38155.105
2.66844,41166.430
2.80186,45499.551
2.93528,55381.348
3.06870,73061.914
3.20212,81359.367
3.33555,71140.859
3.46897,60031.230
3.60239,52860.516
3.73581,45653.098
3.86923,41395.016
4.00266,39466.730
