X,Y
0.00000,17664.717
0.13342,19317.404
0.26684,20763.992
0.40027,22742.221
0.53369,29035.535
0.66711,40138.578
0.80053,45636.566
0.93395,39138.109
1.06737,28636.635
1.20080,21721.096
1.33422,18824.564
1.46764,18199.732
1.60106,17687.953
1.73448,18409.646
1.86791,17646.383
2.00133,17073.160
2.13475,17941.656
2.26817,18449.547
2.40159,18565.496
2.53502,19136.496
2.66844,19402.139
2.80186,20726.715
2.93528,21599.279
3.06870,20743.822
3.20212,19765.738
3.33555,20055.652
3.46897,18892.309
3.60239,17649.320
3.73581,17139.816
3.86923,16227.327
4.00266,15133.146
4.13608,14601.526
