X,Y
0.00000,13939.137
0.13342,15490.095
0.26684,19209.652
0.40027,24223.816
0.53369,26720.514
0.66711,22814.602
0.80053,17940.281
0.93395,17402.211
1.06737,16938.512
1.20080,17509.754
1.33422,17566.838
1.46764,16890.520
1.60106,16845.193
1.73448,17542.633
1.86791,15973.736
2.00133,15294.470
2.13475,16084.692
2.26817,14791.925
2.40159,15211.418
2.53502,14005.233
2.66844,13264.479
2.80186,14159.672
2.93528,13864.488
3.06870,13709.955
3.20212,13427.215
3.33555,14181.354
3.46897,14493.631
3.60239,15159.386
