X,Y
0.00000,13709.300
0.13342,14130.475
0.26684,16235.014
0.40027,22993.986
0.53369,30966.061
0.66711,35805.898
0.80053,32417.029
0.93395,29551.061
1.06737,30141.354
1.20080,30129.463
1.33422,28537.533
1.46764,28074.797
1.60106,27636.980
1.73448,25116.588
1.86791,25881.203
2.00133,25495.240
2.13475,22547.004
2.26817,21464.992
2.40159,21456.451
2.53502,19999.137
2.66844,19217.627
2.80186,18316.014
2.93528,17304.158
3.06870,18034.896
3.20212,19598.043
3.33555,20598.072
3.46897,20295.059
3.60239,17347.283
3.73581,15426.447
3.86923,14822.428
4.00266,14461.709
4.13608,14495.731
