X,Y
0.00000,34119.969
0.13342,34308.297
0.26684,33919.559
0.40027,36014.844
0.53369,37168.598
0.66711,35866.742
0.80053,34768.398
0.93395,34891.984
1.06737,35443.988
1.20080,35492.168
1.33422,35192.496
1.46764,35201.617
1.60106,35742.176
1.73448,34751.266
1.86791,34428.047
2.00133,34394.359
2.13475,34800.805
2.26817,35314.246
2.40159,34532.824
2.53502,33879.117
2.66844,34860.762
2.80186,35046.148
2.93528,35874.391
3.06870,40658.062
3.20212,51595.312
3.33555,64264.664
3.46897,63436.793
3.60239,49164.730
3.73581,39404.895
