X,Y
0.00000,35081.148
0.13342,34523.102
0.26684,32664.344
0.40027,33452.480
0.53369,32556.658
0.66711,33754.980
0.80053,36384.656
0.93395,35447.117
1.06737,35923.691
1.20080,37134.137
1.33422,35823.637
1.46764,36141.754
1.60106,37513.277
1.73448,37785.648
1.86791,36458.492
2.00133,36980.465
2.13475,36967.223
2.26817,37180.816
2.40159,35728.105
2.53502,36037.840
2.66844,36999.684
2.80186,36014.438
2.93528,37122.285
3.06870,37732.504
3.20212,41611.672
3.33555,51348.438
3.46897,77391.953
3.60239,127711.297
3.73581,158844.000
3.86923,121939.359
4.00266,72273.781
4.13608,51303.246
