X,Y
0.00000,12790.079
0.13342,16469.295
0.26684,22211.988
0.40027,29107.223
0.53369,28161.516
0.66711,25302.469
0.80053,22376.342
0.93395,20528.848
1.06737,19877.117
1.20080,19816.895
1.33422,18966.580
1.46764,18966.275
1.60106,19023.496
1.73448,17491.350
1.86791,18154.350
2.00133,16888.803
2.13475,16420.559
2.26817,15495.810
2.40159,15382.627
2.53502,16662.145
2.66844,17386.492
2.80186,17874.717
2.93528,17887.529
3.06870,16827.916
3.20212,15811.223
3.33555,15342.970
3.46897,15228.598
3.60239,15288.064
3.73581,16146.902
3.86923,17191.662
4.00266,17123.502
4.13608,15452.361
4.26950,13461.811
4.40292,11636.798
