X,Y
0.00000,36713.082
0.13342,35578.793
0.26684,37924.160
0.40027,38133.605
0.53369,38458.680
0.66711,38241.434
0.80053,39159.680
0.93395,39986.645
1.06737,40239.090
1.20080,40850.355
1.33422,41252.871
1.46764,40524.801
1.60106,39266.625
1.73448,39388.824
1.86791,40031.652
2.00133,40718.008
2.13475,39835.086
2.26817,38703.426
2.40159,39469.672
2.53502,38317.547
2.66844,41409.664
2.80186,44798.496
2.93528,48547.816
3.06870,62310.977
3.20212,81483.094
3.33555,87886.836
3.46897,68809.320
3.60239,54756.371
