X,Y
0.00000,14948.855
0.13342,16698.744
0.26684,22473.758
0.40027,33113.867
0.53369,39528.887
0.66711,39658.645
0.80053,33601.086
0.93395,25145.924
1.06737,21936.479
1.20080,18898.217
1.33422,19396.674
1.46764,19246.125
1.60106,18320.961
1.73448,18845.449
1.86791,19197.596
2.00133,18050.873
2.13475,16765.922
2.26817,16703.621
2.40159,16158.066
2.53502,16897.865
2.66844,17420.740
2.80186,16123.761
2.93528,16595.236
3.06870,16986.260
3.20212,16764.004
3.33555,18231.803
3.46897,18956.135
3.60239,17767.207
