0.0000	8897.8613
0.1334	8836.4863
0.2668	8999.6689
0.4003	9461.4150
0.5337	10141.7295
0.6671	10491.7305
0.8005	11276.0449
0.9340	11698.4111
1.0674	12325.9033
1.2008	13239.6309
1.3342	12947.3320
1.4676	12346.8838
1.6011	13500.9609
1.7345	13815.3760
1.8679	13903.6348
2.0013	13685.4346
2.1347	13829.4297
2.2682	14627.8447
2.4016	14092.4893
2.5350	13240.9863
2.6684	13408.4736
2.8019	13711.0146
2.9353	13942.2607
3.0687	13812.0635
3.2021	14166.7979
3.3355	14359.6523
3.4690	15158.7119
3.6024	15719.1719
3.7358	16284.0264
3.8692	17282.3203
4.0027	15086.2959
4.1361	12055.9961
4.2695	10685.2803
4.4029	9755.2969
4.5363	9566.0703
4.6698	9639.6230
