X,Y
0.00000,37153.566
0.13342,38526.930
0.26684,36909.234
0.40027,38423.008
0.53369,37633.918
0.66711,38266.922
0.80053,38349.941
0.93395,38006.898
1.06737,38008.129
1.20080,38837.758
1.33422,38070.672
1.46764,39600.422
1.60106,39503.906
1.73448,39164.441
1.86791,38575.859
2.00133,38941.406
2.13475,38629.316
2.26817,40193.184
2.40159,40610.316
2.53502,38781.492
2.66844,38899.715
2.80186,40638.840
2.93528,39604.332
3.06870,39468.133
3.20212,38740.902
3.33555,40740.953
3.46897,41313.316
3.60239,39450.062
3.73581,38556.910
3.86923,39233.477
4.00266,38972.125
4.13608,41164.977
4.26950,40498.141
4.40292,41139.422
4.53634,48755.391
4.66976,59639.863
4.80319,67732.344
4.93661,57969.609
5.07003,46485.512
