X,Y
0.00000,36971.254
0.13342,36004.148
0.26684,35413.176
0.40027,34725.641
0.53369,36461.254
0.66711,39147.785
0.80053,37655.965
0.93395,36682.152
1.06737,37464.391
1.20080,37228.781
1.33422,37028.633
1.46764,38232.457
1.60106,38197.258
1.73448,37885.035
1.86791,39054.367
2.00133,38552.590
2.13475,39525.348
2.26817,38922.016
2.40159,39743.723
2.53502,38941.902
2.66844,38870.406
2.80186,39956.059
2.93528,38248.715
3.06870,37644.410
3.20212,37687.887
3.33555,37076.438
3.46897,38289.191
3.60239,38667.648
3.73581,38522.527
3.86923,38530.609
4.00266,38999.863
4.13608,39772.590
4.26950,38352.332
4.40292,39039.715
4.53634,36047.336
4.66976,37678.812
4.80319,37241.445
4.93661,37855.918
5.07003,38885.145
5.20345,37535.082
5.33687,39179.945
5.47030,39846.871
5.60372,38910.816
5.73714,38193.566
5.87056,38431.215
6.00398,39797.789
6.13741,38231.285
6.27083,37575.758
6.40425,39190.230
6.53767,39343.840
6.67109,40004.664
6.80451,38758.797
6.93794,37608.133
7.07136,39418.031
7.20478,38901.418
7.33820,40461.988
7.47162,38908.234
7.60505,39000.320
7.73847,39187.586
7.87189,39525.832
8.00531,39084.973
8.13873,40721.082
8.27215,41609.301
8.40558,44246.781
8.53900,54016.473
8.67242,76470.758
8.80584,110043.656
8.93926,126690.789
9.07269,109520.305
9.20611,76440.352
9.33953,56777.410
