X,Y
0.00000,12558.369
0.13342,13572.026
0.26684,14624.062
0.40027,16312.756
0.53369,20545.650
0.66711,27208.312
0.80053,29067.578
0.93395,25673.564
1.06737,23423.504
1.20080,21911.250
1.33422,20570.207
1.46764,19656.631
1.60106,19530.988
1.73448,20240.004
1.86791,21303.160
2.00133,20166.469
2.13475,18191.619
2.26817,17619.178
2.40159,17555.102
2.53502,16650.408
2.66844,15944.464
2.80186,16322.947
2.93528,16286.154
3.06870,16581.680
3.20212,17016.654
3.33555,17938.621
3.46897,20025.807
3.60239,21270.936
3.73581,19956.352
3.86923,17132.049
4.00266,14996.374
4.13608,14046.965
