X,Y
0.00000,35468.328
0.13342,35884.215
0.26684,36024.020
0.40027,35196.559
0.53369,35685.473
0.66711,36055.059
0.80053,36333.102
0.93395,36127.195
1.06737,35543.953
1.20080,34900.098
1.33422,34581.262
1.46764,35790.566
1.60106,36390.105
1.73448,35526.914
1.86791,35539.840
2.00133,35763.820
2.13475,36362.180
2.26817,35885.797
2.40159,34784.387
2.53502,35262.148
2.66844,36460.570
2.80186,36901.441
2.93528,37257.562
3.06870,37875.410
3.20212,42331.824
3.33555,52658.188
3.46897,74562.711
3.60239,95119.250
3.73581,86227.055
3.86923,60506.551
4.00266,46037.773
4.13608,40168.758
