X,Y
0.00000,12326.135
0.13342,13320.619
0.26684,16892.695
0.40027,25493.334
0.53369,33948.176
0.66711,34168.969
0.80053,25721.432
0.93395,20805.514
1.06737,18389.117
1.20080,17743.904
1.33422,17376.809
1.46764,16263.715
1.60106,14555.403
1.73448,14946.083
1.86791,14810.053
2.00133,15009.518
2.13475,14272.617
2.26817,14329.867
2.40159,14184.466
2.53502,14482.537
2.66844,15015.604
2.80186,15123.462
2.93528,15450.704
3.06870,15207.475
3.20212,14906.007
3.33555,14009.196
3.46897,14876.744
3.60239,15867.088
3.73581,16000.863
3.86923,17125.451
