X,Y
0.00000,37802.074
0.13342,37990.047
0.26684,38694.641
0.40027,38550.562
0.53369,38367.152
0.66711,37472.320
0.80053,36210.094
0.93395,36926.184
1.06737,36718.078
1.20080,36794.051
1.33422,37527.000
1.46764,38700.391
1.60106,38108.016
1.73448,38757.250
1.86791,38817.012
2.00133,37245.711
2.13475,37259.641
2.26817,39026.168
2.40159,38535.332
2.53502,39478.258
2.66844,39817.219
2.80186,39512.098
2.93528,41528.461
3.06870,42683.820
3.20212,46118.438
3.33555,47564.637
3.46897,59043.227
3.60239,65941.828
3.73581,65354.848
3.86923,55621.309
4.00266,47519.023
4.13608,42926.094
