X,Y
0.00000,12988.492
0.13342,15022.905
0.26684,20780.400
0.40027,25521.533
0.53369,22496.174
0.66711,17929.605
0.80053,14659.844
0.93395,14362.076
1.06737,15011.126
1.20080,16599.889
1.33422,16536.809
1.46764,16464.322
1.60106,15447.704
1.73448,14423.797
1.86791,14447.073
2.00133,14142.499
2.13475,15223.497
2.26817,15105.489
2.40159,14475.783
2.53502,15271.330
2.66844,15278.834
2.80186,15174.279
2.93528,15344.736
3.06870,15583.851
3.20212,14574.085
3.33555,15014.884
3.46897,14942.651
3.60239,15000.644
3.73581,14889.336
3.86923,15280.164
4.00266,15274.649
4.13608,15327.787
4.26950,15120.966
4.40292,14474.445
4.53634,15150.505
4.66976,14729.671
4.80319,14633.210
4.93661,15766.279
5.07003,16026.831
5.20345,14561.303
5.33687,14594.078
5.47030,13988.531
5.60372,14166.732
5.73714,14609.676
5.87056,14001.908
6.00398,14501.692
6.13741,15740.092
6.27083,15824.083
6.40425,16378.289
6.53767,16398.457
6.67109,15858.605
6.80451,15469.232
6.93794,16197.079
7.07136,15670.974
7.20478,16853.773
7.33820,15437.948
7.47162,16060.944
7.60505,15748.417
7.73847,15688.694
7.87189,15366.417
8.00531,15385.053
8.13873,15080.170
8.27215,15085.204
8.40558,13621.592
8.53900,13349.246
8.67242,13157.115
8.80584,12447.955
8.93926,12219.603
9.07269,12378.322
9.20611,12241.451
9.33953,11973.835
