X,Y
0.00000,38115.555
0.13342,38263.121
0.26684,36658.555
0.40027,36518.785
0.53369,37094.164
0.66711,38134.996
0.80053,37622.043
0.93395,36670.773
1.06737,36865.668
1.20080,37817.195
1.33422,36219.629
1.46764,36915.945
1.60106,38047.938
1.73448,38179.043
1.86791,37707.047
2.00133,36491.141
2.13475,36022.289
2.26817,36578.230
2.40159,38033.938
2.53502,38373.531
2.66844,38229.172
2.80186,38026.340
2.93528,39782.566
3.06870,39733.000
3.20212,40320.805
3.33555,39154.883
3.46897,42159.133
3.60239,46675.160
3.73581,48399.711
3.86923,46371.492
4.00266,55657.035
4.13608,71920.406
4.26950,87311.656
4.40292,71303.867
4.53634,52844.902
4.66976,44346.492
