X,Y
0.00000,13253.776
0.13342,14852.684
0.26684,20172.291
0.40027,27347.277
0.53369,30298.811
0.66711,28770.852
0.80053,29003.982
0.93395,24947.539
1.06737,21787.457
1.20080,19555.988
1.33422,20557.344
1.46764,21218.361
1.60106,21548.773
1.73448,18744.562
1.86791,18291.111
2.00133,18471.561
2.13475,17991.027
2.26817,17829.752
2.40159,16862.506
2.53502,15316.025
2.66844,13295.591
2.80186,13114.400
2.93528,13712.193
3.06870,13331.776
3.20212,13631.528
3.33555,14092.821
3.46897,15297.915
3.60239,14413.005
3.73581,14671.418
