X,Y
0.00000,42175.668
0.13342,40969.508
0.26684,42429.328
0.40027,41499.328
0.53369,40450.395
0.66711,40924.945
0.80053,40613.602
0.93395,43451.539
1.06737,44127.555
1.20080,43914.660
1.33422,44750.660
1.46764,44854.738
1.60106,45714.809
1.73448,44749.754
1.86791,44492.648
2.00133,42994.777
2.13475,43585.977
2.26817,41451.789
2.40159,41276.984
2.53502,40796.543
2.66844,42509.996
2.80186,40813.902
2.93528,39835.926
3.06870,40420.676
3.20212,42491.129
3.33555,45013.176
3.46897,50741.656
3.60239,66482.188
3.73581,105942.195
3.86923,148103.547
4.00266,135424.984
4.13608,90822.250
4.26950,59364.559
4.40292,49382.125
