X,Y
0.00000,15605.242
0.13342,16740.498
0.26684,17840.605
0.40027,20627.871
0.53369,29520.234
0.66711,41047.477
0.80053,39378.406
0.93395,31547.240
1.06737,27332.564
1.20080,26493.359
1.33422,25091.074
1.46764,23762.842
1.60106,22534.963
1.73448,21824.713
1.86791,23160.055
2.00133,24664.469
2.13475,24179.680
2.26817,24772.609
2.40159,22605.588
2.53502,20846.750
2.66844,18403.445
2.80186,17299.982
2.93528,17018.523
3.06870,17341.430
3.20212,17164.564
3.33555,18581.076
3.46897,20560.736
3.60239,21447.838
3.73581,20982.785
3.86923,18266.936
4.00266,15866.802
4.13608,15115.014
4.26950,14488.845
4.40292,14950.633
