X,Y
0.00000,38351.609
0.13342,38642.816
0.26684,37823.090
0.40027,39184.668
0.53369,39067.121
0.66711,39201.184
0.80053,36900.801
0.93395,36693.109
1.06737,36465.758
1.20080,34349.176
1.33422,33640.473
1.46764,33583.758
1.60106,34260.738
1.73448,35230.906
1.86791,35302.039
2.00133,34574.047
2.13475,33491.273
2.26817,33448.777
2.40159,32027.773
2.53502,32300.311
2.66844,32411.217
2.80186,33731.656
2.93528,34960.980
3.06870,32669.271
3.20212,33135.480
3.33555,33913.145
3.46897,34544.941
3.60239,35255.746
3.73581,35938.742
3.86923,39695.688
4.00266,46657.156
4.13608,67336.078
4.26950,105778.766
4.40292,125301.977
4.53634,95193.016
4.66976,60761.090
