X,Y
0.00000,39503.602
0.13342,39714.914
0.26684,40253.633
0.40027,38896.355
0.53369,40579.160
0.66711,41462.469
0.80053,39180.680
0.93395,39358.609
1.06737,40633.812
1.20080,40269.676
1.33422,40705.074
1.46764,40520.262
1.60106,40073.883
1.73448,40861.383
1.86791,40643.434
2.00133,43032.848
2.13475,41535.590
2.26817,41606.336
2.40159,40825.246
2.53502,42912.574
2.66844,45024.184
2.80186,44568.570
2.93528,45904.004
3.06870,54635.980
3.20212,75741.453
3.33555,105403.453
3.46897,106208.883
3.60239,76504.586
3.73581,56112.742
3.86923,46892.895
