0.0000	30506.2617
0.1334	31491.8809
0.2668	32092.3711
0.4003	35359.0547
0.5337	39267.5664
0.6671	52611.3867
0.8005	63277.3398
0.9340	71682.5078
1.0674	63203.2422
1.2008	49216.4062
1.3342	38131.2500
1.4676	32754.7656
1.6011	28779.7852
1.7345	29144.1738
1.8679	28744.0078
2.0013	27235.9062
2.1347	27996.9375
2.2682	29219.1152
2.4016	29541.8047
2.5350	28294.9141
2.6684	28486.8691
2.8019	28436.3379
2.9353	27747.8359
3.0687	27744.2402
3.2021	26781.3301
3.3355	27348.4199
3.4690	27630.4238
3.6024	27575.3906
3.7358	27607.7832
