X,Y
0.00000,36651.859
0.13342,35927.547
0.26684,34346.254
0.40027,34868.566
0.53369,37426.422
0.66711,38822.645
0.80053,39600.453
0.93395,39097.891
1.06737,39158.180
1.20080,38695.898
1.33422,37472.461
1.46764,38637.617
1.60106,37810.035
1.73448,38321.203
1.86791,38926.996
2.00133,38976.844
2.13475,37250.820
2.26817,37251.473
2.40159,37161.000
2.53502,36866.117
2.66844,37379.086
2.80186,37734.730
2.93528,37710.059
3.06870,42378.492
3.20212,48356.016
3.33555,67051.766
3.46897,82193.000
3.60239,80661.328
3.73581,64449.430
3.86923,61872.379
