X,Y
0.00000,39687.430
0.13342,39692.840
0.26684,38985.219
0.40027,39100.168
0.53369,38755.910
0.66711,38513.992
0.80053,38906.801
0.93395,40467.738
1.06737,39524.953
1.20080,40043.031
1.33422,38752.152
1.46764,37538.711
1.60106,38549.395
1.73448,38707.754
1.86791,38409.309
2.00133,39189.914
2.13475,42024.535
2.26817,47977.793
2.40159,64543.094
2.53502,100810.742
2.66844,125084.203
2.80186,97906.117
2.93528,64672.965
3.06870,47949.859
