X,Y
0.00000,38056.461
0.13342,39009.906
0.26684,37370.066
0.40027,38425.027
0.53369,40847.844
0.66711,38663.758
0.80053,39900.680
0.93395,39258.836
1.06737,39256.051
1.20080,40231.809
1.33422,41481.254
1.46764,40367.504
1.60106,40015.914
1.73448,39971.633
1.86791,39778.902
2.00133,41698.598
2.13475,41669.422
2.26817,41445.480
2.40159,39999.816
2.53502,40284.582
2.66844,40588.469
2.80186,41143.684
2.93528,41406.879
3.06870,42837.824
3.20212,45724.434
3.33555,52906.125
3.46897,71949.016
3.60239,116361.023
3.73581,151003.516
3.86923,124191.188
4.00266,76577.961
