X,Y
0.00000,15350.246
0.13342,16813.822
0.26684,20531.479
0.40027,28631.654
0.53369,34086.105
0.66711,32916.973
0.80053,30209.605
0.93395,27019.504
1.06737,22755.873
1.20080,20965.908
1.33422,21218.084
1.46764,19944.277
1.60106,19096.086
1.73448,17975.158
1.86791,16387.316
2.00133,16611.688
2.13475,16445.527
2.26817,16484.520
2.40159,19121.877
2.53502,21100.246
2.66844,21640.133
2.80186,20391.174
2.93528,18695.637
3.06870,17040.787
