X,Y
0.00000,36652.812
0.13342,36779.367
0.26684,38261.879
0.40027,38359.074
0.53369,38439.520
0.66711,37566.102
0.80053,38010.246
0.93395,37977.551
1.06737,37452.371
1.20080,36217.617
1.33422,35769.371
1.46764,36282.340
1.60106,37550.430
1.73448,36920.914
1.86791,37497.609
2.00133,38103.941
2.13475,36249.875
2.26817,39302.941
2.40159,39771.023
2.53502,43674.367
2.66844,49638.734
2.80186,59713.082
2.93528,59723.492
3.06870,50848.859
3.20212,49409.441
3.33555,53747.410
3.46897,54880.699
3.60239,47836.559
3.73581,41391.703
