X,Y
0.00000,35787.590
0.13342,36891.707
0.26684,34772.996
0.40027,35925.070
0.53369,37108.875
0.66711,36500.160
0.80053,37260.441
0.93395,37024.895
1.06737,37100.277
1.20080,36960.348
1.33422,36308.859
1.46764,37538.188
1.60106,37102.336
1.73448,37806.805
1.86791,38612.039
2.00133,36607.434
2.13475,35153.598
2.26817,36049.426
2.40159,34892.059
2.53502,35194.012
2.66844,36453.582
2.80186,37310.434
2.93528,38784.086
3.06870,37046.504
3.20212,39273.547
3.33555,42614.652
3.46897,57856.504
3.60239,88587.844
3.73581,126578.773
3.86923,119688.469
4.00266,81401.258
4.13608,55792.762
4.26950,46563.695
