X,Y
0.00000,15120.877
0.13342,15889.750
0.26684,16855.176
0.40027,22040.748
0.53369,29046.465
0.66711,33225.156
0.80053,30106.264
0.93395,25569.643
1.06737,23829.375
1.20080,22084.760
1.33422,21318.094
1.46764,21071.518
1.60106,22207.012
1.73448,22279.293
1.86791,23425.049
2.00133,23438.215
2.13475,21780.068
2.26817,22026.416
2.40159,24656.225
2.53502,24663.438
2.66844,23502.889
2.80186,20228.135
2.93528,19251.340
3.06870,17695.496
3.20212,16877.719
3.33555,16795.602
3.46897,16328.662
3.60239,15959.701
3.73581,14600.749
3.86923,14066.503
4.00266,13731.639
4.13608,13247.101
4.26950,13218.692
