X,Y
0.00000,14230.483
0.13342,16448.248
0.26684,23594.350
0.40027,36213.031
0.53369,37338.016
0.66711,28739.783
0.80053,23940.100
0.93395,21118.508
1.06737,20438.389
1.20080,19311.283
1.33422,17882.117
1.46764,17022.830
1.60106,15695.205
1.73448,18294.484
1.86791,17498.457
2.00133,17405.039
2.13475,18917.408
2.26817,18100.764
2.40159,18359.174
2.53502,18264.061
2.66844,19073.854
2.80186,23172.809
2.93528,23666.807
3.06870,21865.309
3.20212,19701.605
3.33555,19391.154
3.46897,18374.572
3.60239,16739.635
3.73581,16117.026
3.86923,15330.816
