X,Y
0.00000,13211.825
0.13342,13927.811
0.26684,17923.551
0.40027,23511.775
0.53369,25518.561
0.66711,25280.746
0.80053,21896.006
0.93395,20537.738
1.06737,19233.059
1.20080,19365.789
1.33422,20976.672
1.46764,21486.969
1.60106,19900.441
1.73448,18317.488
1.86791,18467.488
2.00133,18047.832
2.13475,18395.518
2.26817,18702.072
2.40159,18845.406
2.53502,19112.092
2.66844,18109.846
2.80186,17970.930
2.93528,18803.477
3.06870,18793.570
3.20212,18756.799
3.33555,18077.080
3.46897,16218.217
3.60239,14571.921
3.73581,14688.252
3.86923,14333.221
4.00266,14124.546
