X,Y
0.00000,13962.734
0.13342,15390.779
0.26684,19751.086
0.40027,27596.705
0.53369,30861.830
0.66711,26372.518
0.80053,22769.887
0.93395,21077.662
1.06737,19663.076
1.20080,19957.420
1.33422,18808.453
1.46764,18367.818
1.60106,17309.660
1.73448,18061.635
1.86791,17958.191
2.00133,18117.674
2.13475,19117.230
2.26817,18290.090
2.40159,17040.357
2.53502,16859.875
2.66844,16249.858
2.80186,14788.452
2.93528,14967.032
3.06870,14036.389
3.20212,13780.104
3.33555,14111.730
3.46897,14204.874
3.60239,14955.128
3.73581,14986.659
3.86923,14992.372
4.00266,15002.899
4.13608,14250.210
4.26950,14351.886
4.40292,14019.313
