X,Y
0.00000,35773.465
0.13342,35321.984
0.26684,35307.773
0.40027,36245.191
0.53369,35993.445
0.66711,37535.543
0.80053,37562.453
0.93395,37854.449
1.06737,38706.273
1.20080,38150.047
1.33422,38059.902
1.46764,39222.074
1.60106,38994.426
1.73448,37803.391
1.86791,36630.551
2.00133,36524.848
2.13475,37960.625
2.26817,35893.320
2.40159,35645.762
2.53502,37508.250
2.66844,34773.781
2.80186,35808.953
2.93528,35715.336
3.06870,36025.574
3.20212,37428.887
3.33555,36558.602
3.46897,38017.637
3.60239,37688.285
3.73581,37025.043
3.86923,37940.148
4.00266,39762.086
4.13608,40568.988
4.26950,46598.695
4.40292,64245.934
4.53634,82743.492
4.66976,79026.102
4.80319,63617.520
4.93661,56695.289
5.07003,49593.949
5.20345,44491.930
