X,Y
0.00000,12636.371
0.13342,14089.447
0.26684,17182.809
0.40027,23003.359
0.53369,34033.137
0.66711,31703.914
0.80053,26541.889
0.93395,22924.414
1.06737,21353.672
1.20080,19390.977
1.33422,18090.568
1.46764,19027.824
1.60106,19011.449
1.73448,18739.033
1.86791,18899.107
2.00133,19996.980
2.13475,18103.723
2.26817,18687.359
2.40159,18414.963
2.53502,18598.031
2.66844,18363.580
2.80186,18222.668
2.93528,16780.484
3.06870,15953.481
3.20212,16627.301
3.33555,17968.652
3.46897,18050.607
3.60239,17756.398
3.73581,16847.170
3.86923,16767.543
4.00266,17072.391
4.13608,16382.535
4.26950,16954.793
4.40292,16507.678
4.53634,15418.146
4.66976,15459.499
4.80319,16195.264
4.93661,16042.176
5.07003,16331.271
5.20345,16175.696
