X,Y
0.00000,30500.826
0.13342,32232.621
0.26684,32452.787
0.40027,32382.924
0.53369,33563.223
0.66711,32914.078
0.80053,33711.141
0.93395,33425.164
1.06737,33925.125
1.20080,31571.654
1.33422,31873.285
1.46764,33187.156
1.60106,33908.031
1.73448,32426.709
1.86791,33566.418
2.00133,33836.977
2.13475,33601.797
2.26817,33845.023
2.40159,32364.402
2.53502,31952.578
2.66844,32492.926
2.80186,32769.781
2.93528,34325.793
3.06870,36685.828
3.20212,42819.508
3.33555,59666.574
3.46897,74858.328
3.60239,70884.664
3.73581,52765.188
3.86923,41298.117
4.00266,37077.633
