X,Y
0.00000,32310.482
0.13342,32174.090
0.26684,30802.684
0.40027,31813.295
0.53369,30342.061
0.66711,31540.447
0.80053,32394.135
0.93395,33245.613
1.06737,32903.500
1.20080,32741.545
1.33422,32687.955
1.46764,31801.123
1.60106,33592.730
1.73448,33815.777
1.86791,32906.719
2.00133,32544.094
2.13475,32786.203
2.26817,31761.525
2.40159,32529.461
2.53502,33246.352
2.66844,33005.066
2.80186,33072.305
2.93528,33001.879
3.06870,34672.566
3.20212,35362.613
3.33555,38276.504
3.46897,51079.402
3.60239,80601.016
3.73581,106651.766
3.86923,90278.797
4.00266,59473.250
4.13608,44697.242
4.26950,38481.395
4.40292,35969.797
