X,Y
0.00000,35507.848
0.13342,37499.910
0.26684,39807.312
0.40027,38988.457
0.53369,37918.785
0.66711,37551.195
0.80053,36352.758
0.93395,38613.820
1.06737,38730.008
1.20080,38548.875
1.33422,37137.102
1.46764,36961.273
1.60106,35859.859
1.73448,35898.691
1.86791,35658.387
2.00133,34862.945
2.13475,35017.215
2.26817,35254.641
2.40159,35632.441
2.53502,37116.445
2.66844,36517.547
2.80186,36448.305
2.93528,37764.617
3.06870,37204.852
3.20212,38155.004
3.33555,38932.637
3.46897,41642.570
3.60239,48770.840
3.73581,68321.133
3.86923,80884.102
4.00266,69595.883
4.13608,62662.723
