X,Y
0.00000,39897.992
0.13342,40187.406
0.26684,40793.809
0.40027,38830.840
0.53369,41351.188
0.66711,39605.867
0.80053,41121.449
0.93395,39793.535
1.06737,40393.547
1.20080,41112.238
1.33422,41479.379
1.46764,41318.742
1.60106,42959.793
1.73448,40740.820
1.86791,40736.445
2.00133,41781.148
2.13475,41966.820
2.26817,40181.168
2.40159,41328.512
2.53502,41254.359
2.66844,41886.621
2.80186,43253.422
2.93528,45532.559
3.06870,57418.121
3.20212,82736.102
3.33555,116080.211
3.46897,114669.305
3.60239,88408.352
3.73581,63462.129
3.86923,49474.371
