X,Y
0.00000,15113.507
0.13342,15823.706
0.26684,18765.742
0.40027,24040.289
0.53369,28996.090
0.66711,30326.605
0.80053,26601.684
0.93395,22169.877
1.06737,21881.264
1.20080,23478.271
1.33422,22633.141
1.46764,23147.729
1.60106,22124.818
1.73448,21414.105
1.86791,20429.826
2.00133,20648.727
2.13475,19746.947
2.26817,18923.430
2.40159,19635.080
2.53502,21504.934
2.66844,22364.459
2.80186,22768.580
2.93528,20842.359
3.06870,20465.893
3.20212,24684.791
3.33555,28303.066
3.46897,29340.830
3.60239,26014.705
3.73581,22101.770
3.86923,18461.350
4.00266,16534.291
4.13608,15401.021
