X,Y
0.00000,10887.322
0.13342,11536.710
0.26684,12977.950
0.40027,16095.093
0.53369,16360.977
0.66711,15247.824
0.80053,14127.483
0.93395,13229.721
1.06737,12454.822
1.20080,13038.047
1.33422,12998.074
1.46764,13756.970
1.60106,14562.312
1.73448,13478.867
1.86791,12346.294
2.00133,11925.405
2.13475,11872.941
2.26817,13122.871
2.40159,13345.552
2.53502,13301.747
2.66844,13217.356
2.80186,13178.737
2.93528,12622.637
3.06870,12542.630
3.20212,11894.983
3.33555,12223.372
3.46897,13194.563
3.60239,12798.503
