X,Y
0.00000,15045.634
0.13342,19735.648
0.26684,28965.393
0.40027,38497.637
0.53369,36636.129
0.66711,31528.721
0.80053,25489.779
0.93395,22560.496
1.06737,21133.510
1.20080,20195.172
1.33422,19961.168
1.46764,20439.477
1.60106,20211.797
1.73448,19645.471
1.86791,19057.836
2.00133,19194.646
2.13475,18406.309
2.26817,20284.338
2.40159,22690.408
2.53502,21816.982
2.66844,21834.857
2.80186,21765.062
2.93528,22003.076
3.06870,20655.885
3.20212,19776.812
3.33555,18955.832
3.46897,18396.465
3.60239,17576.057
3.73581,17979.471
3.86923,17557.938
4.00266,17659.770
4.13608,16157.505
