X,Y
0.00000,40558.766
0.13342,41172.562
0.26684,40602.168
0.40027,41430.449
0.53369,40934.102
0.66711,41774.586
0.80053,42986.672
0.93395,43518.664
1.06737,42725.590
1.20080,43629.383
1.33422,43256.340
1.46764,43319.246
1.60106,43121.117
1.73448,43601.590
1.86791,41884.922
2.00133,42058.250
2.13475,44859.844
2.26817,43829.266
2.40159,40991.012
2.53502,40297.582
2.66844,41896.945
2.80186,42184.250
2.93528,39518.855
3.06870,41267.410
3.20212,39824.391
3.33555,40870.059
3.46897,42885.863
3.60239,44967.426
3.73581,47670.723
3.86923,57202.965
4.00266,81936.398
4.13608,95703.336
4.26950,82623.195
4.40292,64078.539
4.53634,62931.883
4.66976,73056.195
