X,Y
0.00000,32195.318
0.13342,32815.387
0.26684,33468.645
0.40027,34167.188
0.53369,33840.746
0.66711,33425.754
0.80053,35090.898
0.93395,34804.422
1.06737,34163.883
1.20080,34503.520
1.33422,33775.051
1.46764,33583.340
1.60106,34606.062
1.73448,33358.141
1.86791,34031.461
2.00133,34587.879
2.13475,32938.520
2.26817,32370.545
2.40159,33596.672
2.53502,34446.004
2.66844,34992.281
2.80186,38403.980
2.93528,43899.863
3.06870,56946.324
3.20212,87188.219
3.33555,115541.469
3.46897,102884.797
3.60239,63509.066
3.73581,43578.641
3.86923,36150.559
