X,Y
0.00000,16179.882
0.13342,20568.635
0.26684,24468.863
0.40027,24504.309
0.53369,23077.521
0.66711,21804.416
0.80053,21638.691
0.93395,20523.707
1.06737,20037.404
1.20080,21510.617
1.33422,23069.436
1.46764,25791.262
1.60106,25386.605
1.73448,25030.348
1.86791,24692.811
2.00133,25621.379
2.13475,25225.521
2.26817,23836.096
2.40159,22537.262
2.53502,21078.820
2.66844,18337.900
2.80186,17549.969
2.93528,17727.443
3.06870,18809.830
3.20212,19807.250
3.33555,18936.797
3.46897,18485.828
3.60239,16980.436
3.73581,16537.965
3.86923,15977.806
4.00266,15331.942
4.13608,14855.041
4.26950,15591.271
4.40292,14055.671
4.53634,13970.919
4.66976,13908.607
