X,Y
0.00000,38403.578
0.13342,39397.605
0.26684,41479.652
0.40027,38372.098
0.53369,39369.605
0.66711,39850.488
0.80053,37602.160
0.93395,37483.016
1.06737,38722.844
1.20080,39208.027
1.33422,38863.785
1.46764,38684.547
1.60106,38438.953
1.73448,38709.109
1.86791,37399.793
2.00133,37661.699
2.13475,38197.645
2.26817,37833.051
2.40159,37851.930
2.53502,39789.270
2.66844,38240.598
2.80186,38335.055
2.93528,36721.480
3.06870,38145.062
3.20212,37379.375
3.33555,37817.109
3.46897,39374.004
3.60239,40788.086
3.73581,42541.039
3.86923,51624.871
4.00266,70119.508
4.13608,79453.438
4.26950,69578.219
4.40292,53005.117
4.53634,44220.812
