X,Y
0.00000,37118.602
0.13342,36827.469
0.26684,38131.145
0.40027,38030.059
0.53369,38037.277
0.66711,37663.695
0.80053,37300.152
0.93395,36030.660
1.06737,35917.309
1.20080,36256.914
1.33422,35727.707
1.46764,35264.691
1.60106,35896.223
1.73448,35920.816
1.86791,36379.531
2.00133,35042.660
2.13475,37213.203
2.26817,39569.930
2.40159,41005.910
2.53502,41478.875
2.66844,43592.133
2.80186,48644.590
2.93528,54929.531
3.06870,59467.574
3.20212,73212.977
3.33555,121188.523
3.46897,165563.078
3.60239,147332.031
3.73581,86613.508
3.86923,52376.039
4.00266,43259.359
