X,Y
0.00000,41818.273
0.13342,39721.594
0.26684,37997.836
0.40027,35554.547
0.53369,33150.000
0.66711,34669.980
0.80053,35410.359
0.93395,35124.840
1.06737,37565.742
1.20080,36848.113
1.33422,36465.559
1.46764,37928.090
1.60106,37804.484
1.73448,38687.949
1.86791,38729.113
2.00133,38362.672
2.13475,36992.648
2.26817,38381.230
2.40159,36688.523
2.53502,37306.227
2.66844,38874.297
2.80186,38984.551
2.93528,40125.375
3.06870,42203.785
3.20212,46561.914
3.33555,59536.676
3.46897,88162.219
3.60239,141869.656
3.73581,172467.609
3.86923,133851.781
4.00266,84285.430
4.13608,59108.695
