X,Y
0.00000,16542.654
0.13342,17513.963
0.26684,17959.918
0.40027,19571.977
0.53369,22620.197
0.66711,26239.570
0.80053,24738.041
0.93395,23868.295
1.06737,23160.902
1.20080,22576.973
1.33422,21390.982
1.46764,21077.289
1.60106,19959.422
1.73448,18771.619
1.86791,19872.480
2.00133,20699.703
2.13475,19934.391
2.26817,18953.023
2.40159,18711.723
2.53502,18532.461
2.66844,19552.443
2.80186,20944.328
2.93528,20723.090
3.06870,19440.008
3.20212,19136.148
3.33555,17689.672
3.46897,17304.738
3.60239,17453.873
3.73581,17650.146
3.86923,15554.463
4.00266,15921.740
