X,Y
0.00000,17152.766
0.13342,16965.494
0.26684,17570.088
0.40027,21167.791
0.53369,26092.900
0.66711,27093.057
0.80053,23993.789
0.93395,21359.430
1.06737,19729.912
1.20080,17500.326
1.33422,16321.776
1.46764,17075.416
1.60106,17442.695
1.73448,17560.879
1.86791,16686.094
2.00133,16989.709
2.13475,16842.137
2.26817,16231.971
2.40159,16628.855
2.53502,16537.965
2.66844,16248.421
2.80186,16554.740
2.93528,16116.151
3.06870,16097.293
3.20212,16536.891
3.33555,15006.014
3.46897,14401.315
3.60239,14483.367
3.73581,14741.675
3.86923,14515.729
4.00266,14162.966
4.13608,14578.382
4.26950,13859.589
4.40292,13691.997
4.53634,13166.565
