X,Y
0.00000,35921.965
0.13342,36074.711
0.26684,37008.383
0.40027,36267.305
0.53369,36581.512
0.66711,35893.844
0.80053,38280.051
0.93395,38945.047
1.06737,37197.609
1.20080,36387.637
1.33422,36223.723
1.46764,37867.297
1.60106,38561.586
1.73448,37840.480
1.86791,37820.336
2.00133,38152.672
2.13475,38169.133
2.26817,37580.441
2.40159,36982.562
2.53502,37316.164
2.66844,37444.000
2.80186,38361.445
2.93528,38276.348
3.06870,43394.234
3.20212,48914.422
3.33555,53127.961
3.46897,49652.504
3.60239,47465.547
3.73581,51355.645
