X,Y
0.00000,12553.091
0.13342,13486.386
0.26684,15648.134
0.40027,20394.043
0.53369,22883.033
0.66711,21296.334
0.80053,20233.602
0.93395,18744.672
1.06737,18029.463
1.20080,17672.771
1.33422,17300.314
1.46764,17221.717
1.60106,17581.279
1.73448,16841.400
1.86791,16988.971
2.00133,17257.820
2.13475,16249.941
2.26817,16424.045
2.40159,15424.138
2.53502,16258.365
2.66844,17709.428
2.80186,18598.430
2.93528,18371.119
3.06870,18896.496
3.20212,19393.928
3.33555,19455.732
3.46897,18897.029
3.60239,18340.967
3.73581,16580.150
3.86923,17052.555
4.00266,16368.632
4.13608,16758.000
4.26950,16459.576
4.40292,15763.804
4.53634,15947.001
4.66976,15057.536
4.80319,13851.619
4.93661,13651.349
5.07003,12909.008
5.20345,13118.778
